customer_id,signup_date,segment,acquisition_channel,initial_plan,initial_mrr,churn_date,upgraded_plan,final_mrr,cac
1167,2023-11-01,SMB,Paid Search,Starter,29,2024-01-01,,0,341.83
1168,2024-01-01,SMB,Outbound Sales,Scale,299,,,299,1305.52
1169,2023-07-01,SMB,Outbound Sales,Growth,99,,,99,1185.89
1170,2023-09-01,Mid-Market,Organic,Growth,99,,,99,50.4
1171,2023-03-01,SMB,Referral,Growth,99,2023-07-01,,0,103.41
1172,2024-05-01,SMB,Referral,Growth,99,,,99,96.91
1173,2024-03-01,Mid-Market,Paid Search,Growth,99,,,99,399.99
1174,2024-03-01,Mid-Market,Outbound Sales,Growth,99,2024-07-01,,0,1612.05
1175,2024-04-01,Mid-Market,Partner,Enterprise,799,,,799,284.06
1176,2024-11-01,Mid-Market,Referral,Starter,29,2024-12-01,,0,80.8
1177,2023-11-01,Enterprise,Outbound Sales,Growth,99,,,99,1335.69
1178,2023-10-01,SMB,Referral,Growth,99,,Scale,299,106.04
1179,2023-11-01,Enterprise,Outbound Sales,Starter,29,,,29,1438.55
1180,2024-11-01,SMB,Paid Search,Starter,29,,,29,458.74
1181,2023-07-01,SMB,Partner,Enterprise,799,,,799,259.84
1182,2023-03-01,Mid-Market,Referral,Growth,99,2024-10-01,,0,73.45
1183,2023-06-01,Enterprise,Partner,Starter,29,,,29,304.46
1184,2024-02-01,Mid-Market,Paid Search,Scale,299,,,299,391.5
1185,2024-09-01,Mid-Market,Organic,Scale,299,,,299,49.02
1186,2024-10-01,SMB,Referral,Starter,29,,,29,104.26
1187,2024-03-01,SMB,Referral,Growth,99,2024-10-01,,0,72.9
1188,2023-02-01,SMB,Partner,Growth,99,2023-03-01,,0,241.52
1189,2023-12-01,Enterprise,Paid Search,Growth,99,,,99,386.26
1190,2024-08-01,SMB,Paid Search,Starter,29,,Growth,99,419.54
1191,2024-05-01,Enterprise,Paid Search,Growth,99,,Scale,299,411.73
1192,2024-05-01,SMB,Paid Search,Starter,29,2024-08-01,,0,396.48
1193,2024-08-01,Mid-Market,Referral,Growth,99,,Scale,299,103.1
1194,2023-03-01,Mid-Market,Paid Search,Starter,29,,Growth,99,385.99
1195,2024-09-01,SMB,Paid Search,Starter,29,,,29,445.67
1196,2023-08-01,SMB,Referral,Starter,29,2023-11-01,,0,86.35
1197,2024-06-01,Enterprise,Partner,Scale,299,2024-12-01,,0,286.64
1198,2023-06-01,Mid-Market,Outbound Sales,Starter,29,2024-01-01,,0,1583.72
1199,2023-03-01,SMB,Paid Search,Starter,29,2023-06-01,,0,453.17
1200,2023-04-01,SMB,Organic,Growth,99,,,99,60.92
1201,2023-03-01,SMB,Organic,Starter,29,,,29,52.19
1202,2023-02-01,Mid-Market,Organic,Starter,29,,,29,51.3
1203,2023-01-01,SMB,Organic,Starter,29,,,29,52.65
1204,2024-05-01,Mid-Market,Referral,Starter,29,,,29,94.57
1205,2023-02-01,Mid-Market,Organic,Growth,99,2023-06-01,,0,49.34
1206,2023-11-01,Mid-Market,Outbound Sales,Starter,29,2024-12-01,,0,1330.61
1207,2024-02-01,Mid-Market,Outbound Sales,Growth,99,,,99,1328.26
1208,2023-06-01,SMB,Outbound Sales,Starter,29,2024-07-01,,0,1575.61
1209,2023-07-01,Mid-Market,Organic,Scale,299,,,299,56.88
1210,2024-05-01,Mid-Market,Paid Search,Starter,29,,,29,486.63
1211,2023-12-01,SMB,Organic,Growth,99,,Scale,299,62.76
1212,2024-02-01,Mid-Market,Paid Search,Starter,29,,,29,401.54
1213,2024-06-01,SMB,Organic,Growth,99,2024-11-01,,0,60.64
1214,2024-08-01,SMB,Organic,Growth,99,,Scale,299,50.26
1215,2024-04-01,SMB,Referral,Starter,29,,Growth,99,104.03
1216,2023-03-01,Mid-Market,Organic,Starter,29,2024-04-01,,0,63.16
1217,2023-04-01,SMB,Organic,Starter,29,,,29,58.45
1218,2024-06-01,Mid-Market,Paid Search,Starter,29,,,29,466.32
1219,2023-09-01,SMB,Partner,Starter,29,,,29,288.54
1220,2024-06-01,SMB,Organic,Growth,99,2024-08-01,,0,59.06
1221,2023-08-01,Enterprise,Referral,Growth,99,,Scale,299,87.19
1222,2024-03-01,SMB,Paid Search,Growth,99,,,99,503.42
1223,2023-07-01,SMB,Organic,Scale,299,2024-11-01,,0,66.48
1224,2023-03-01,SMB,Paid Search,Scale,299,,,299,492.04
1225,2024-04-01,SMB,Paid Search,Starter,29,2024-06-01,,0,399.78
1226,2023-07-01,SMB,Referral,Scale,299,,,299,89.65
1227,2024-05-01,SMB,Referral,Growth,99,,Scale,299,79.25
1228,2024-06-01,Enterprise,Referral,Enterprise,799,,,799,72.36
1229,2023-07-01,Mid-Market,Organic,Enterprise,799,,,799,52.67
1230,2023-08-01,Enterprise,Organic,Growth,99,,,99,70.29
1231,2023-06-01,Mid-Market,Paid Search,Scale,299,2024-09-01,,0,412.67
1232,2023-04-01,Mid-Market,Organic,Growth,99,2023-07-01,,0,51.14
1233,2023-07-01,Mid-Market,Referral,Starter,29,2024-01-01,,0,88.29
1234,2024-06-01,SMB,Referral,Starter,29,,,29,100.54
1235,2024-04-01,SMB,Organic,Scale,299,2024-06-01,,0,60.02
1236,2023-04-01,Enterprise,Paid Search,Growth,99,,,99,493.39
1237,2023-12-01,SMB,Paid Search,Growth,99,2024-07-01,,0,486.92
1238,2024-02-01,SMB,Paid Search,Starter,29,2024-06-01,,0,415.51
1239,2023-02-01,Mid-Market,Paid Search,Enterprise,799,,,799,349.94
1240,2023-12-01,Enterprise,Partner,Starter,29,,,29,324.53
1241,2023-11-01,Mid-Market,Organic,Scale,299,,,299,56.55
1242,2024-10-01,Enterprise,Paid Search,Scale,299,,,299,468.0
1243,2024-09-01,SMB,Organic,Starter,29,2024-12-01,,0,55.41
1244,2023-09-01,Mid-Market,Paid Search,Scale,299,,,299,391.54
1245,2023-10-01,Mid-Market,Organic,Growth,99,,,99,61.02
1246,2023-07-01,SMB,Organic,Starter,29,2024-01-01,,0,48.6
1247,2024-03-01,Mid-Market,Organic,Starter,29,,,29,52.07
1248,2023-11-01,SMB,Organic,Starter,29,2024-10-01,,0,68.43
1249,2024-07-01,Enterprise,Paid Search,Growth,99,,,99,496.7
1250,2024-09-01,SMB,Organic,Starter,29,,Growth,99,52.61
1251,2024-07-01,Enterprise,Referral,Starter,29,,,29,99.81
1252,2023-02-01,Mid-Market,Partner,Starter,29,2024-02-01,,0,253.42
1253,2024-10-01,Mid-Market,Organic,Scale,299,,Enterprise,799,59.34
1254,2023-03-01,SMB,Organic,Starter,29,2024-09-01,,0,60.2
1255,2024-05-01,SMB,Organic,Starter,29,,,29,61.53
1256,2024-04-01,SMB,Organic,Starter,29,2024-05-01,,0,56.67
1257,2023-05-01,SMB,Organic,Starter,29,2024-02-01,,0,68.55
1258,2023-02-01,SMB,Paid Search,Starter,29,,,29,386.98
1259,2023-06-01,SMB,Paid Search,Starter,29,2024-01-01,,0,417.52
1260,2024-01-01,SMB,Paid Search,Scale,299,,,299,368.56
1261,2024-01-01,SMB,Referral,Starter,29,2024-12-01,,0,92.62
1262,2023-01-01,Mid-Market,Organic,Enterprise,799,,,799,52.73
1263,2023-04-01,Mid-Market,Referral,Starter,29,,,29,80.69
1264,2023-01-01,SMB,Partner,Scale,299,,,299,292.48
1265,2023-08-01,SMB,Referral,Growth,99,2024-04-01,,0,82.0
1266,2023-07-01,SMB,Organic,Enterprise,799,2024-10-01,,0,48.96
1267,2024-07-01,Mid-Market,Organic,Growth,99,,,99,67.11
1268,2023-02-01,Mid-Market,Organic,Starter,29,,,29,67.68
1269,2023-07-01,SMB,Outbound Sales,Starter,29,2023-12-01,,0,1566.39
1270,2024-01-01,Enterprise,Paid Search,Scale,299,,,299,500.62
1271,2023-09-01,SMB,Paid Search,Growth,99,2024-10-01,,0,355.02
1272,2024-08-01,Enterprise,Organic,Starter,29,2024-11-01,,0,54.59
1273,2023-05-01,SMB,Partner,Growth,99,2023-08-01,,0,315.67
1274,2024-04-01,SMB,Outbound Sales,Starter,29,2024-09-01,,0,1553.24
1275,2024-08-01,SMB,Organic,Growth,99,,,99,51.9
1276,2024-05-01,SMB,Outbound Sales,Scale,299,,,299,1341.11
1277,2024-08-01,SMB,Partner,Starter,29,2024-09-01,,0,357.45
1278,2024-05-01,SMB,Organic,Growth,99,,,99,55.94
1279,2024-03-01,SMB,Paid Search,Starter,29,,,29,418.51
1280,2024-08-01,Mid-Market,Paid Search,Scale,299,,,299,452.56
1281,2024-06-01,Mid-Market,Referral,Scale,299,,,299,87.18
1282,2024-01-01,Mid-Market,Organic,Scale,299,,Enterprise,799,65.22
1283,2023-02-01,SMB,Paid Search,Enterprise,799,,,799,360.81
1284,2024-07-01,SMB,Organic,Starter,29,2024-08-01,,0,53.53
1285,2024-10-01,SMB,Partner,Starter,29,,,29,286.43
1286,2024-02-01,Enterprise,Paid Search,Starter,29,,,29,501.3
1287,2023-01-01,SMB,Referral,Enterprise,799,,,799,84.56
1288,2024-09-01,SMB,Paid Search,Starter,29,,,29,489.81
1289,2024-03-01,Mid-Market,Referral,Starter,29,2024-05-01,,0,103.5
1290,2023-03-01,SMB,Organic,Starter,29,2023-08-01,,0,66.14
1291,2024-11-01,SMB,Partner,Enterprise,799,,,799,284.44
1292,2024-09-01,SMB,Partner,Growth,99,2024-12-01,,0,279.65
1293,2023-07-01,SMB,Outbound Sales,Growth,99,2024-09-01,,0,1425.43
1294,2024-02-01,SMB,Outbound Sales,Growth,99,,,99,1205.59
1295,2024-01-01,SMB,Organic,Starter,29,2024-03-01,,0,56.65
1296,2023-11-01,SMB,Referral,Growth,99,,,99,101.34
1297,2024-11-01,SMB,Paid Search,Starter,29,,,29,371.4
1298,2024-07-01,Mid-Market,Organic,Growth,99,,,99,67.87
1299,2024-02-01,Mid-Market,Organic,Growth,99,,,99,61.25
1300,2024-11-01,SMB,Partner,Starter,29,,,29,301.39
1301,2024-02-01,Mid-Market,Paid Search,Growth,99,2024-05-01,,0,439.09
1302,2023-04-01,SMB,Referral,Growth,99,,,99,94.73
1303,2024-11-01,Mid-Market,Referral,Starter,29,,,29,92.1
1304,2024-10-01,Enterprise,Paid Search,Starter,29,,,29,453.84
1305,2024-10-01,Mid-Market,Referral,Scale,299,,,299,84.89
1306,2024-08-01,SMB,Paid Search,Scale,299,,,299,472.2
1307,2023-03-01,SMB,Outbound Sales,Starter,29,2024-01-01,,0,1199.45
1308,2024-03-01,Enterprise,Referral,Starter,29,,,29,97.72
1309,2023-09-01,Enterprise,Paid Search,Starter,29,,,29,400.75
1310,2024-03-01,Mid-Market,Paid Search,Starter,29,2024-05-01,,0,452.74
1311,2024-07-01,Enterprise,Paid Search,Growth,99,,Scale,299,341.45
1312,2024-07-01,SMB,Organic,Enterprise,799,,,799,57.37
1313,2023-11-01,SMB,Paid Search,Starter,29,2024-08-01,,0,497.8
1314,2024-11-01,SMB,Paid Search,Scale,299,,,299,432.24
1315,2024-10-01,SMB,Organic,Enterprise,799,,,799,59.98
1316,2023-04-01,SMB,Outbound Sales,Growth,99,,,99,1213.62
1317,2023-12-01,Mid-Market,Referral,Growth,99,2024-06-01,,0,89.69
1318,2024-01-01,Mid-Market,Paid Search,Growth,99,,,99,474.33
1319,2024-10-01,SMB,Organic,Starter,29,,,29,56.12
1320,2023-01-01,Mid-Market,Organic,Starter,29,2023-08-01,,0,61.56
1321,2023-11-01,SMB,Partner,Scale,299,,,299,320.83
1322,2024-01-01,SMB,Organic,Scale,299,2024-03-01,,0,57.62
1323,2024-03-01,Mid-Market,Referral,Scale,299,,,299,82.19
1324,2023-04-01,SMB,Paid Search,Growth,99,2023-08-01,,0,362.14
1325,2024-02-01,Mid-Market,Organic,Starter,29,2024-09-01,,0,50.43
1326,2023-04-01,SMB,Paid Search,Growth,99,2024-01-01,,0,376.5
1327,2023-10-01,Enterprise,Paid Search,Scale,299,2024-04-01,,0,339.28
1328,2023-05-01,Enterprise,Partner,Starter,29,,,29,331.22
1329,2023-10-01,Enterprise,Organic,Starter,29,,,29,50.68
1330,2024-01-01,Mid-Market,Referral,Starter,29,2024-10-01,,0,104.36
1331,2023-12-01,Enterprise,Outbound Sales,Starter,29,,,29,1355.78
1332,2023-09-01,SMB,Partner,Scale,299,,,299,294.83
1333,2023-10-01,SMB,Referral,Enterprise,799,,,799,74.33
1334,2023-04-01,Mid-Market,Partner,Scale,299,2024-09-01,,0,256.0
1335,2023-05-01,Mid-Market,Referral,Starter,29,2024-02-01,,0,102.84
1336,2024-11-01,Mid-Market,Outbound Sales,Starter,29,2024-12-01,,0,1443.3
1337,2023-12-01,SMB,Partner,Enterprise,799,,,799,251.34
1338,2023-12-01,SMB,Paid Search,Starter,29,2024-06-01,,0,450.44
1339,2024-11-01,SMB,Paid Search,Growth,99,,,99,358.0
1340,2023-07-01,Enterprise,Referral,Scale,299,,Enterprise,799,98.37
1341,2024-05-01,Mid-Market,Referral,Starter,29,,,29,106.0
1342,2024-04-01,SMB,Outbound Sales,Starter,29,,,29,1489.51
1343,2023-02-01,SMB,Referral,Starter,29,2024-04-01,,0,101.66
1344,2024-02-01,SMB,Organic,Growth,99,2024-04-01,,0,62.89
1345,2023-10-01,Enterprise,Organic,Enterprise,799,,,799,48.09
1346,2023-08-01,SMB,Referral,Starter,29,,,29,100.27
1347,2024-11-01,SMB,Referral,Starter,29,,,29,86.55
1348,2023-01-01,Mid-Market,Outbound Sales,Starter,29,2024-02-01,,0,1551.44
1349,2024-06-01,Enterprise,Organic,Scale,299,,,299,61.75
1350,2023-12-01,SMB,Referral,Starter,29,,Growth,99,78.9
1351,2024-02-01,SMB,Organic,Starter,29,2024-12-01,,0,49.32
1352,2024-10-01,SMB,Organic,Starter,29,,Growth,99,61.32
1353,2023-10-01,Enterprise,Paid Search,Starter,29,,,29,431.23
1354,2023-12-01,Enterprise,Outbound Sales,Growth,99,,,99,1544.44
1355,2023-04-01,SMB,Outbound Sales,Starter,29,,,29,1100.93
1356,2023-03-01,Mid-Market,Organic,Enterprise,799,2024-03-01,,0,67.71
1357,2024-10-01,SMB,Paid Search,Scale,299,,,299,404.15
1358,2023-12-01,SMB,Referral,Starter,29,2024-04-01,,0,91.02
1359,2024-08-01,Enterprise,Paid Search,Starter,29,,,29,425.61
1360,2023-08-01,SMB,Paid Search,Growth,99,2024-06-01,,0,400.23
1361,2023-12-01,SMB,Referral,Growth,99,,,99,78.7
1362,2024-08-01,Mid-Market,Paid Search,Growth,99,,Scale,299,349.24
1363,2024-02-01,SMB,Referral,Growth,99,,,99,79.45
1364,2023-02-01,SMB,Outbound Sales,Starter,29,,,29,1465.7
1365,2023-11-01,Mid-Market,Referral,Starter,29,,,29,96.56
1366,2024-07-01,Enterprise,Organic,Growth,99,,,99,64.21
1367,2024-10-01,SMB,Outbound Sales,Growth,99,,Scale,299,1570.15
1368,2024-11-01,SMB,Outbound Sales,Scale,299,,,299,1326.71
1369,2024-02-01,SMB,Referral,Starter,29,2024-05-01,,0,99.33
1370,2023-06-01,SMB,Partner,Growth,99,2024-06-01,,0,320.19
1371,2024-02-01,Enterprise,Paid Search,Starter,29,,,29,493.42
1372,2023-05-01,SMB,Organic,Starter,29,2023-08-01,,0,64.08
1373,2024-11-01,Mid-Market,Organic,Growth,99,,,99,52.33
1374,2024-10-01,Mid-Market,Paid Search,Starter,29,,,29,461.03
1375,2024-05-01,SMB,Referral,Starter,29,,,29,84.89
1376,2023-08-01,SMB,Paid Search,Starter,29,,,29,378.84
1377,2024-10-01,SMB,Paid Search,Growth,99,,,99,382.73
1378,2023-02-01,Mid-Market,Referral,Starter,29,,,29,101.7
1379,2024-05-01,SMB,Outbound Sales,Growth,99,2024-06-01,,0,1324.54
1380,2023-05-01,SMB,Partner,Growth,99,,,99,296.29
1381,2023-11-01,SMB,Organic,Starter,29,2024-07-01,,0,48.26
1382,2024-06-01,Enterprise,Organic,Starter,29,,,29,54.48
1383,2024-03-01,Mid-Market,Referral,Enterprise,799,,,799,103.8
1384,2024-04-01,SMB,Paid Search,Starter,29,,,29,419.68
1385,2024-05-01,SMB,Partner,Starter,29,2024-07-01,,0,289.97
1386,2024-06-01,SMB,Referral,Starter,29,,Growth,99,74.66
1387,2024-11-01,SMB,Organic,Enterprise,799,,,799,55.04
1388,2023-08-01,Mid-Market,Organic,Starter,29,,,29,51.15
1389,2024-05-01,SMB,Outbound Sales,Starter,29,,,29,1168.78
1390,2024-04-01,SMB,Paid Search,Growth,99,,,99,392.92
1391,2023-11-01,SMB,Paid Search,Growth,99,,Scale,299,347.27
1392,2024-01-01,SMB,Paid Search,Starter,29,,,29,466.75
1393,2023-01-01,Enterprise,Paid Search,Scale,299,,,299,440.47
1394,2024-02-01,SMB,Paid Search,Scale,299,2024-03-01,,0,470.36
1395,2023-10-01,SMB,Outbound Sales,Starter,29,2024-06-01,,0,1267.84
1396,2023-01-01,Mid-Market,Paid Search,Growth,99,,,99,373.32
1397,2023-11-01,SMB,Organic,Starter,29,,Growth,99,62.16
1398,2024-11-01,Mid-Market,Partner,Starter,29,,,29,242.63
1399,2024-02-01,SMB,Referral,Growth,99,,,99,75.2
1400,2023-11-01,SMB,Referral,Scale,299,,,299,98.69
1401,2024-07-01,Mid-Market,Organic,Starter,29,,,29,69.3
1402,2024-05-01,Mid-Market,Outbound Sales,Scale,299,,,299,1190.96
1403,2023-11-01,SMB,Organic,Starter,29,,Growth,99,66.98
1404,2023-01-01,SMB,Referral,Enterprise,799,2024-05-01,,0,85.81
1405,2024-03-01,SMB,Outbound Sales,Growth,99,,,99,1304.6
1406,2024-07-01,SMB,Referral,Scale,299,,,299,103.82
1407,2023-06-01,Enterprise,Paid Search,Scale,299,,,299,440.33
1408,2023-10-01,Mid-Market,Referral,Enterprise,799,,,799,101.23
1409,2023-06-01,Enterprise,Paid Search,Growth,99,,,99,466.33
1410,2023-09-01,Mid-Market,Outbound Sales,Starter,29,2024-06-01,,0,1390.01
1411,2024-09-01,Mid-Market,Outbound Sales,Enterprise,799,,,799,1483.84
1412,2024-08-01,SMB,Paid Search,Starter,29,2024-10-01,,0,454.98
1413,2024-10-01,SMB,Organic,Growth,99,,,99,59.53
1414,2023-12-01,SMB,Paid Search,Starter,29,2024-10-01,,0,361.51
1415,2023-07-01,SMB,Partner,Growth,99,2024-02-01,,0,271.97
1416,2023-10-01,SMB,Referral,Scale,299,,Enterprise,799,85.55
1417,2024-11-01,SMB,Outbound Sales,Starter,29,,,29,1396.81
1418,2024-11-01,SMB,Organic,Growth,99,,,99,55.15
1419,2024-04-01,Mid-Market,Paid Search,Starter,29,2024-09-01,,0,370.5
1420,2023-08-01,SMB,Outbound Sales,Starter,29,,,29,1099.2
1421,2023-06-01,SMB,Outbound Sales,Growth,99,2024-04-01,,0,1194.76
1422,2024-04-01,Mid-Market,Paid Search,Growth,99,,,99,426.57
1423,2023-08-01,Mid-Market,Paid Search,Starter,29,,,29,359.46
1424,2024-09-01,Mid-Market,Referral,Scale,299,,,299,73.06
1425,2023-01-01,SMB,Organic,Starter,29,2024-11-01,,0,49.79
1426,2023-09-01,Mid-Market,Partner,Scale,299,,,299,354.25
1427,2024-07-01,SMB,Outbound Sales,Growth,99,,,99,1099.16
1428,2024-06-01,SMB,Organic,Starter,29,,,29,59.34
1429,2024-09-01,SMB,Paid Search,Growth,99,2024-11-01,,0,451.63
1430,2023-11-01,Mid-Market,Organic,Growth,99,,,99,53.35
1431,2023-12-01,SMB,Organic,Starter,29,2024-02-01,,0,71.14
1432,2023-12-01,Mid-Market,Paid Search,Growth,99,,,99,339.81
1433,2023-07-01,SMB,Referral,Scale,299,2024-07-01,,0,103.68
1434,2024-07-01,SMB,Outbound Sales,Starter,29,,,29,1291.41
1435,2024-11-01,SMB,Paid Search,Scale,299,,,299,400.48
1436,2024-05-01,Enterprise,Partner,Enterprise,799,,,799,296.67
1437,2024-01-01,Mid-Market,Paid Search,Scale,299,,,299,499.2
1438,2023-03-01,SMB,Organic,Scale,299,,,299,63.07
1439,2023-02-01,Mid-Market,Partner,Growth,99,,,99,345.43
1440,2023-06-01,Mid-Market,Paid Search,Scale,299,,,299,340.67
1441,2023-04-01,SMB,Referral,Enterprise,799,2023-08-01,,0,104.29
1442,2023-05-01,Mid-Market,Partner,Growth,99,,,99,265.62
1443,2024-10-01,Mid-Market,Organic,Enterprise,799,,,799,55.56
1444,2023-12-01,Mid-Market,Partner,Starter,29,,,29,248.83
1445,2023-05-01,SMB,Referral,Starter,29,2024-11-01,,0,104.94
1446,2024-02-01,SMB,Referral,Starter,29,2024-07-01,,0,90.94
1447,2023-01-01,Mid-Market,Organic,Starter,29,,,29,50.16
1448,2024-08-01,SMB,Partner,Growth,99,,,99,287.69
1449,2024-06-01,Enterprise,Referral,Growth,99,,,99,85.72
1450,2024-06-01,Mid-Market,Paid Search,Starter,29,,,29,344.54
1451,2023-01-01,SMB,Partner,Scale,299,,,299,281.71
1452,2024-11-01,SMB,Outbound Sales,Starter,29,,,29,1238.16
1453,2024-08-01,Enterprise,Referral,Starter,29,,Growth,99,105.1
1454,2024-10-01,Mid-Market,Referral,Starter,29,2024-12-01,,0,101.04
1455,2024-02-01,SMB,Paid Search,Scale,299,,,299,362.89
1456,2023-10-01,Mid-Market,Referral,Enterprise,799,,,799,105.54
1457,2024-07-01,SMB,Partner,Growth,99,,,99,329.18
1458,2024-11-01,Mid-Market,Partner,Starter,29,,,29,298.9
1459,2023-02-01,Mid-Market,Referral,Starter,29,,,29,87.58
1460,2023-03-01,Mid-Market,Paid Search,Growth,99,2024-05-01,,0,491.71
1461,2024-03-01,SMB,Paid Search,Starter,29,,,29,387.33
1462,2024-10-01,Enterprise,Paid Search,Starter,29,,,29,398.26
1463,2023-11-01,Mid-Market,Organic,Growth,99,,,99,64.59
1464,2024-09-01,Mid-Market,Paid Search,Starter,29,,,29,463.56
1465,2023-10-01,SMB,Paid Search,Scale,299,2024-03-01,,0,390.96
1466,2023-11-01,SMB,Outbound Sales,Scale,299,,Enterprise,799,1577.88
1467,2024-08-01,Enterprise,Referral,Starter,29,,,29,81.22
1468,2024-05-01,Mid-Market,Outbound Sales,Growth,99,2024-11-01,,0,1267.65
1469,2023-01-01,SMB,Organic,Starter,29,2023-07-01,,0,52.72
1470,2023-03-01,Mid-Market,Referral,Growth,99,,,99,91.34
1471,2024-06-01,SMB,Paid Search,Scale,299,,,299,503.88
1472,2024-08-01,SMB,Paid Search,Scale,299,2024-11-01,,0,456.63
1473,2023-02-01,Mid-Market,Paid Search,Scale,299,,,299,415.18
1474,2023-09-01,Enterprise,Organic,Starter,29,,,29,71.59
1475,2023-11-01,SMB,Outbound Sales,Starter,29,,,29,1106.55
1476,2023-09-01,SMB,Organic,Starter,29,,Growth,99,54.86
1477,2023-05-01,SMB,Paid Search,Scale,299,2023-06-01,,0,476.8
1478,2023-05-01,Mid-Market,Outbound Sales,Growth,99,2023-08-01,,0,1363.15
1479,2024-03-01,SMB,Organic,Starter,29,,Growth,99,48.11
1480,2024-01-01,SMB,Paid Search,Scale,299,,Enterprise,799,412.73
1481,2024-02-01,Mid-Market,Organic,Enterprise,799,2024-12-01,,0,48.52
1482,2024-02-01,SMB,Organic,Starter,29,2024-10-01,,0,61.76
1483,2023-07-01,SMB,Paid Search,Scale,299,2024-03-01,,0,442.3
1484,2023-02-01,SMB,Organic,Starter,29,2024-12-01,,0,52.83
1485,2024-01-01,SMB,Organic,Growth,99,2024-05-01,,0,71.68
1486,2024-01-01,SMB,Outbound Sales,Starter,29,,,29,1530.25
1487,2024-05-01,SMB,Paid Search,Starter,29,,,29,413.92
1488,2024-03-01,Mid-Market,Paid Search,Starter,29,,,29,388.0
1489,2023-07-01,Mid-Market,Organic,Starter,29,2024-06-01,,0,48.3
1490,2023-03-01,Mid-Market,Referral,Growth,99,2023-09-01,,0,96.96
1491,2023-11-01,Mid-Market,Organic,Starter,29,,,29,54.31
1492,2023-04-01,Mid-Market,Partner,Starter,29,2023-12-01,,0,287.36
1493,2023-05-01,SMB,Paid Search,Scale,299,2023-06-01,,0,408.01
1494,2023-01-01,Mid-Market,Referral,Scale,299,,,299,102.74
1495,2023-05-01,SMB,Paid Search,Scale,299,,,299,479.04
1496,2024-03-01,SMB,Partner,Starter,29,,,29,333.15
1497,2024-05-01,Mid-Market,Organic,Enterprise,799,,,799,66.4
1498,2024-06-01,Mid-Market,Paid Search,Growth,99,,,99,419.12
1499,2023-09-01,SMB,Referral,Starter,29,2024-07-01,,0,100.48
1500,2023-05-01,Mid-Market,Organic,Scale,299,2023-07-01,,0,68.6
1501,2023-03-01,SMB,Outbound Sales,Growth,99,2023-08-01,,0,1349.16
1502,2023-10-01,Mid-Market,Referral,Scale,299,2024-02-01,,0,104.41
1503,2023-03-01,SMB,Paid Search,Growth,99,,,99,502.38
1504,2023-11-01,Mid-Market,Partner,Starter,29,,,29,261.03
1505,2023-01-01,SMB,Paid Search,Starter,29,2024-02-01,,0,500.48
1506,2023-11-01,SMB,Outbound Sales,Growth,99,2024-05-01,,0,1212.7
1507,2023-09-01,Mid-Market,Paid Search,Starter,29,,,29,492.92
1508,2024-10-01,SMB,Referral,Starter,29,,,29,102.64
1509,2024-02-01,SMB,Referral,Starter,29,2024-08-01,,0,104.98
1510,2024-10-01,SMB,Referral,Growth,99,,,99,88.6
1511,2024-09-01,Enterprise,Organic,Starter,29,,,29,51.63
1512,2024-08-01,Enterprise,Referral,Starter,29,,,29,80.01
1513,2023-09-01,SMB,Paid Search,Growth,99,,Scale,299,387.19
1514,2023-02-01,Mid-Market,Paid Search,Growth,99,2023-09-01,,0,377.95
1515,2024-05-01,SMB,Paid Search,Starter,29,2024-06-01,,0,498.52
1516,2024-08-01,SMB,Referral,Starter,29,2024-09-01,,0,77.62
1517,2023-02-01,Mid-Market,Organic,Starter,29,,,29,64.46
1518,2023-07-01,Enterprise,Organic,Starter,29,,,29,60.28
1519,2024-07-01,Mid-Market,Organic,Growth,99,,Scale,299,48.82
1520,2023-06-01,SMB,Organic,Scale,299,2024-01-01,,0,53.08
1521,2023-10-01,Mid-Market,Referral,Enterprise,799,,,799,105.61
1522,2023-05-01,SMB,Organic,Starter,29,,,29,67.6
1523,2023-09-01,SMB,Referral,Starter,29,,,29,93.09
1524,2024-10-01,Mid-Market,Partner,Growth,99,,,99,249.21
1525,2023-07-01,Enterprise,Referral,Starter,29,,,29,76.99
1526,2024-11-01,SMB,Referral,Starter,29,,,29,98.3
1527,2024-08-01,Mid-Market,Paid Search,Starter,29,,Growth,99,463.19
1528,2024-08-01,Enterprise,Organic,Scale,299,,Enterprise,799,70.99
1529,2024-08-01,SMB,Referral,Starter,29,,,29,79.4
1530,2023-06-01,SMB,Paid Search,Scale,299,,Enterprise,799,445.04
1531,2023-08-01,Mid-Market,Organic,Starter,29,,,29,58.34
1532,2024-08-01,SMB,Organic,Scale,299,2024-10-01,,0,50.73
1533,2024-06-01,SMB,Paid Search,Starter,29,2024-09-01,,0,392.47
1534,2024-07-01,SMB,Paid Search,Growth,99,,,99,397.73
1535,2023-01-01,SMB,Organic,Enterprise,799,,,799,58.88
1536,2023-08-01,Enterprise,Outbound Sales,Starter,29,,,29,1238.24
1537,2024-06-01,SMB,Referral,Starter,29,,,29,91.9
1538,2024-08-01,SMB,Referral,Enterprise,799,,,799,93.83
1539,2023-12-01,SMB,Paid Search,Starter,29,2024-05-01,,0,405.35
1540,2023-10-01,Mid-Market,Referral,Starter,29,,,29,85.44
1541,2024-01-01,SMB,Paid Search,Starter,29,2024-07-01,,0,446.13
